TIC_ID,OID,n_OID,Name,V,Type,l_max,max,u_max,n_max,f_min,l_min,min,u_min,n_min,l_Period,Period,u_Period,RAJ2000,DEJ2000,angDist,Match_Score,Match_Mag_Band,Match_Mag_Diff
362520882,429601,B,GDS_J0941304-523128,0,VAR,,12.62,,r,(,,0.18,,r,,,,145.37701,-52.52466,49.868898,-1,GAIA,4.475349999999999
362791996,1531461,,CzeV1550,0,EA,,12.57,,V,,,12.9,,V,,8.126197,,295.64412,23.31468,27.70007,-1,V,3.356
363154652,37558,B,DT Vel,0,DSCT,,12.9,,pg,,,14.1,:,pg,,0.12745532,,145.94958,-52.95739,9.05404,-1,V,3.4350000000000005
364284183,755029,,ASASSN-V J164950.24-673627.0,0,SRS,,12.24,,V,,,12.37,,V,,22.542,,252.45933,-67.6075,78.875998,-1,V,1.1620000000000008
364393297,650254,B,WISE J074635.9-641402,0,EW,,13.454,,W1,(,,0.556,,W1,,0.3086809,,116.64978,-64.23396,83.446479,-1,w1,5.0280000000000005
364398882,842157,,ASASSN-V J075824.81-611334.3,0,ROT,,14.14,,V,,,14.28,,V,,88.98,,119.60336,-61.22619,112.001481,-1,V,1.0600000000000005
365312393,631472,B,WISE J204725.1+483944,0,DCEP,,17.291,,r,(,,0.537,,r,,2.5509005,,311.85467,48.66235,27.552901,-1,GAIA,8.72404
365723507,172337,B,UNSW-V 593,0,EW,,11.679,,W1,(,,0.481,,W1,,0.3182096,,274.83721,-65.47503,27.551318,-1,w1,1.5779999999999994
366122523,14877,B,AM Her,0,AM+E,,12.3,,V,,,15.7,,V,,0.128927,,274.05523,49.86799,0.122326,-1,V,1.4811999999999994
366416144,72678,B,NSVS J2200478+771729,0,SR,,13.282,,r,(,,1.389,,r,,175.6199708,,330.19732,77.29115,94.535992,-1,GAIA,4.997719999999999
366517337,229955,B,V0970 Cep,0,EA,,10.54,,R,,,10.79,,R,,1.6886438,,303.75083,76.90506,0.087552,-1,r,2.6363000000000003
366560963,2038834,,ZTF J201749.51+722913.9,0,EB,,15.045,,r,(,,0.15,,r,,17.6225761,,304.45632,72.48722,36.341775,-1,GAIA,4.9582999999999995
366832364,2158863,,ZTF J222626.78+761013.2,0,EW,,15.377,,r,(,,0.582,,r,,0.3272984,,336.61159,76.17034,23.83139,-1,GAIA,5.251900000000001
366977727,631291,B,WISE J223438.3+721624,0,EA,,11.044,,W1,(,,0.169,,W1,,12.2951238,,338.65976,72.27336,23.243343,-1,w1,2.458
367853801,1546347,,BMAM-V732,0,EA,,11.03,,V,,,11.44,,V,,311.509,,276.23504,75.27019,85.001991,-1,V,1.0939999999999994
368108303,240097,B,V1115 Cep,0,EA,,13.007,,g,(,,0.73,,g,,0.7343902,,357.44052,69.08306,0.010055,-1,B,1.0280000000000005
368645388,364631,B,CSS_J025414.6+002004,0,EA,,14.94,,CV,(,,0.48,,CV,,6.71969,,43.56126,0.33459,53.406006,-1,V,3.1389999999999993
368736506,1566663,,ZTF J010512.38+713912.4,0,EW,,19.945,,r,(,,0.552,,r,,0.280922,,16.30159,71.65347,83.185139,-1,GAIA,4.6447
369334982,1645661,,ZTF J052505.33+415103.2,0,EW,,14.28,,r,(,,0.164,,r,,0.3087852,,81.27224,41.8509,103.851082,-1,GAIA,1.101799999999999
369457005,305760,B,HIP 102497,0,VAR,,5.48,,V,(,,0.005,,V,,0.32138,,311.5836,-39.1993,0.122711,-1,V,2.393
370956584,728152,,ASASSN-V J094223.83-683244.4,0,EB,,15.79,,V,,,16.24,,V,,1.7245,,145.5993,-68.54566,99.321962,-1,V,5.840999999999999
371371379,644127,B,WISE J094811.0-705723,0,EA,,12.804,,W1,(,,0.524,,W1,,2.6530163,,147.04594,-70.95655,43.452647,-1,w1,1.4260000000000002
371989318,639706,B,WISE J231628.5+550421,0,EA,,12.389,,W1,(,,0.429,,W1,,3.8166975,,349.11904,55.07252,40.901999,-1,w1,3.0119999999999987
372743588,728746,,ASASSN-V J100921.84-673638.1,0,ROT,,11.41,,V,,,11.53,,V,,1.8333,,152.34101,-67.61058,58.830189,-1,V,1.8160000000000007
372894789,91012,B,ASAS J101056-6939.3,0,EC|ESD,,9.42,,V,(,,0.18,,V,,0.7279,,152.73271,-69.65506,37.408965,-1,V,2.1029999999999998
372913430,6163,B,V0410 Car,0,DSCTC,,10.67,,V,(,,0.05,,V,,0.06,,119.53228,-60.77594,16.754429,-1,V,2.3740000000000006
372913432,6163,B,V0410 Car,0,DSCTC,,10.67,,V,(,,0.05,,V,,0.06,,119.53228,-60.77594,41.587257,-1,V,1.4079999999999995
373092348,428604,B,GDS_J0912086-532003,0,VAR,,12.92,,r,(,,0.34,,r,,,,138.03598,-53.33436,49.686515,-1,GAIA,1.4296000000000006
373136570,300458,B,ASAS J043503+0839.5,0,ROT,,11.878,,V,(,,0.07,,V,,11.76,,68.76063,8.6585,72.236664,-1,V,3.5410000000000004
373283314,1500343,,ASASSN-V J001034.57+733700.3,0,EW,,13.45,,V,,,13.67,,V,,0.465882,,2.64404,73.61674,32.053707,-1,V,2.6229999999999993
374040120,1581891,,ZTF J020124.11+603048.0,0,EB:,,18.312,,r,(,,0.209,,r,,3.6412048,,30.35048,60.51336,27.459238,-1,GAIA,10.35631
374447935,741935,,ASASSN-V J160701.93-362434.1,0,EA,,12.68,,V,,,13.75,,V,,7.7543,,241.75805,-36.40946,73.002425,-1,V,3.9800000000000004
374579849,776599,,ASASSN-V J100247.97-632412.4,0,SR,,13.19,,V,,,13.33,,V,,60.38,,150.69988,-63.40343,76.606785,-1,V,1.8200000000000003
374858999,400473,B,SSS_J055335.1-604144,0,SR:,,15.1,,CV,,,15.5,,CV,,123.0,:,88.39629,-60.69581,111.7575,-1,V,5.9030000000000005
375052613,729533,,ASASSN-V J100455.86-601639.4,0,VAR,,14.63,,V,,,14.92,,V,,1.9971,,151.23274,-60.27762,101.720316,-1,V,1.5530000000000008
375471732,578718,B,ASASSN-V J100940.51-434944.2,0,VAR,,13.04,,V,,,13.58,,V,,,,152.4188,-43.82896,58.956319,-1,V,1.5149999999999988
375879013,556660,B,ASASSN-V J100942.03-612415.8,0,EW,,11.67,,V,,,12.12,,V,,0.919625,,152.42512,-61.40438,37.954181,-1,V,2.0969999999999995
376593757,228203,,NSVS 650135,0,EW,,10.79,,R1,(,,0.29,,R1,,0.47798072,,86.64204,72.56377,20.603044,-1,GAIA,1.2337000000000007
376915487,638772,B,WISE J101406.1-623213,0,EA,,12.294,,W1,(,,0.517,,W1,,2.539962,,153.52552,-62.53701,55.207121,-1,w1,3.4290000000000003
377174003,759728,,ASASSN-V J101512.03-622645.5,0,SRS,,11.22,,V,,,11.35,,V,,25.953,,153.80013,-62.44598,103.059607,-1,V,3.706999999999999
377731192,2198728,,Gaia DR2 2134632800910953216,0,RRC,,14.002,,r,(,,0.405,,r,,0.3418526,,285.75832,53.78274,26.097657,-1,GAIA,5.30503
377784436,1982025,,ZTF J195239.76+634501.4,0,EW,,17.302,,r,(,,0.975,,r,,0.2900902,,298.1657,63.7504,84.413701,-1,GAIA,7.100899999999999
378275454,2023677,,ZTF J200917.95+352926.8,0,BY,,19.201,,r,(,,0.449,,r,,0.4767365,,302.3248,35.49079,50.917422,-1,GAIA,11.5202
378567279,1945595,,ZTF J194134.14+180147.6,0,EB,,16.206,,r,(,,0.321,,r,,1.1104794,,295.39227,18.0299,42.70875,-1,GAIA,7.093829999999999
379783522,1508099,,ASASSN-V J120616.61-654259.2,0,SR,,12.85,,V,,,13.19,,V,,138.0,,181.5692,-65.71646,46.851983,-1,V,6.8999999999999995
379806358,636588,B,WISE J170737.5-705248,0,EW,,12.056,,W1,(,,0.494,,W1,,0.4307842,,256.9064,-70.88001,38.726551,-1,w1,3.2889999999999997
380353415,437283,B,GDS_J1206503-643755,0,VAR,,14.37,,r,(,,0.26,,r,,,,181.70988,-64.63199,67.710993,-1,GAIA,10.30098
380404435,2032754,,ZTF J201402.67+325434.3,0,EB:,,15.201,,r,(,,0.168,,r,,1.2405726,,303.51114,32.90954,33.964455,-1,r,1.0496999999999979
380443804,742435,,ASASSN-V J120639.53-654940.0,0,ROT,,12.35,,V,,,12.52,,V,,8.588,,181.6647,-65.82778,83.499347,-1,V,1.3650000000000002
380790049,2034619,,ZTF J201507.54+303537.9,0,EA,,17.512,,r,(,,0.299,,r,,3.0338236,,303.78142,30.59387,94.208729,-1,GAIA,8.809190000000001
381634966,437049,B,GDS_J1211043-615656,0,VAR,,16.77,,r,(,,1.77,,r,,,,182.76826,-61.94905,61.076495,-1,GAIA,8.29594
381925941,54677,B,NSV 16242,0,SR,,6.32,,Hp,,,6.38,,Hp,,,,76.25254,-54.40742,107.702403,-1,V,6.186
382069441,77334,B,ASAS J051837-5803.2,0,EA+BY,,11.1,,V,,,11.8,,V,,5.4915,,79.65654,-58.05327,70.600223,-1,V,1.0579999999999998
382312052,720624,,ASASSN-V J191203.49-672227.2,0,EA,,14.14,,V,,,14.72,,V,,0.796948,,288.01453,-67.37421,65.945112,-1,V,3.796000000000001
382407397,1508186,,ASASSN-V J121318.27-644633.1,0,SR,,15.05,,V,,,15.23,,V,,73.81,,183.32612,-64.77586,77.646979,-1,V,3.3760000000000012
382529583,636397,B,WISE J075117.8-604431,0,EW,,12.035,,W1,(,,0.302,,W1,,0.2898653,,117.82442,-60.74197,37.596618,-1,w1,3.290000000000001
382631678,839316,,ASASSN-V J075515.17-604854.5,0,EW,,14.69,,V,,,14.95,,V,,0.33247,,118.81319,-60.81514,35.351666,-1,V,3.1129999999999995
382960770,428361,B,GDS_J0909572-490401,0,VAR,,15.68,,r,(,,0.47,,r,,1.6731491,,137.48862,-49.06699,20.650161,-1,GAIA,5.249699999999999
382969776,711778,,ASASSN-V J085517.33-550629.8,0,EW,,15.25,,V,,,15.52,,V,,0.386522,,133.82221,-55.10828,91.229581,-1,V,1.0280000000000005
382986366,437100,B,GDS_J1215101-623235,0,VAR,,15.24,,r,(,,0.5,,r,,,,183.79228,-62.5431,17.833602,-1,GAIA,5.2655899999999995
383337212,689915,,Gaia19cel,0,VAR,,15.57,,G,,,15.75,,G,,,,183.89792,-62.56292,99.442961,-1,GAIA,6.58929
383594341,721307,,ASASSN-V J135108.33-851824.2,0,EB,,13.86,,V,,,14.09,,V,,0.848321,,207.7847,-85.30672,38.604779,-1,V,3.192
383819890,582697,B,ASASSN-V J144742.22-460544.1,0,YSO,,13.93,,V,,,14.5,,V,,,,221.9259,-46.09558,117.538687,-1,V,3.0183
384853219,1506322,,ASASSN-V J090842.87-543305.0,0,SRS,,13.95,,V,,,14.04,,V,,18.436,,137.17861,-54.55138,91.248288,-1,V,5.26
385041086,1603241,,ZTF J032200.14+475617.0,0,EW,,14.72,,g,(,,0.279,,g,,0.8958706,,50.5006,47.93808,36.477851,-1,B,6.243
385861326,168749,B,NSVS 15328417,0,SR,,16.04,,g,(,,0.605,,g,,131.5051031,,111.21212,-12.18147,107.121982,-1,B,3.8999999999999986
387807515,2085573,,ZTF J205928.14+684726.4,0,RS:,,16.431,,r,(,,0.142,,r,,0.1691475,,314.86726,68.79069,80.58861,-1,GAIA,7.331930000000002
388196465,174855,B,NSVS 3299752,0,EW,,15.571,,r,(,,0.381,,r,,0.3103996,,326.13334,54.21376,28.162039,-1,GAIA,4.131600000000001
388205924,653399,B,WISE J072021.7-802559,0,EW,,14.674,,W1,(,,0.68,,W1,,0.3381788,,110.0905,-80.43318,88.460744,-1,w1,5.6
389754103,14807,B,DP Gru,0,EA,,8.31,,Hp,,,8.63,,Hp,,3.8035,,351.41904,-42.89978,63.847527,-1,V,3.6929999999999996
389830140,82833,B,ASAS J071702-1034.9,0,EA,,10.05,,V,(,,0.31,,V,,1.276465,,109.26,-10.58239,48.149146,-1,V,1.7669999999999995
389830172,82833,B,ASAS J071702-1034.9,0,EA,,10.05,,V,(,,0.31,,V,,1.276465,,109.26,-10.58239,6.338212,-1,V,1.8766999999999996
389926045,639109,B,WISE J104015.5-655311,0,RRC,,12.329,,W1,(,,0.236,,W1,,0.3252649,,160.06471,-65.88642,16.89539,-1,K,2.6949999999999985
390549095,728963,,ASASSN-V J104221.78-602841.0,0,EB,,12.35,,V,,,12.55,,V,,1.8694,,160.59075,-60.47805,23.644659,-1,V,2.5389999999999997
391050772,432947,B,GDS_J1044049-600247,0,VAR,,14.24,,r,(,,0.48,,r,,,,161.01706,-60.0465,62.415458,-1,GAIA,5.34009
391550834,428652,B,GDS_J0915408-515521,0,VAR,,15.29,,r,(,,0.49,,r,,,,138.91698,-51.92252,100.158912,-1,GAIA,5.99742
391744540,842714,,ASASSN-V J053032.94-663322.4,0,SR,,14.16,,V,,,14.32,,V,,549.0,,82.63725,-66.55622,73.634947,-1,V,5.129
391745863,842147,,ASASSN-V J053042.91-670614.1,0,EA,,13.58,,V,,,13.81,,V,,84.67,,82.67881,-67.10392,43.974546,-1,V,2.3000000000000007
391887389,2219221,,LMC V3100,1,VAR:,,12.7,,V,,,13.3,,V,,,,82.7152,-70.92443,34.638371,-1,V,4.51
391887898,2217982,,LMC V3097,1,VAR:,,11.13,,B,(,,0.11,,B,,,,82.69905,-71.06731,45.51266,-1,B,1.6479999999999997
391947332,637198,B,WISE J071157.8-743432,0,EW,,12.123,,W1,(,,0.371,,W1,,0.3627182,,107.99099,-74.5757,56.188816,-1,w1,1.0489999999999995
393672471,96287,B,V0636 Vir,0,EA,,10.95,,V,,,11.75,,V,,1.310973,,200.37821,2.627,102.606971,-1,V,1.1470000000000002
394099697,720177,,ASASSN-V J131407.03-764233.9,0,EA,,14.67,,V,,,14.96,,V,,0.765153,,198.5293,-76.70942,39.980633,-1,V,3.0999999999999996
394657952,728267,,ASASSN-V J103450.31-775829.3,0,EA,,12.96,,V,,,13.33,,V,,1.7448,,158.7096,-77.97479,28.258671,-1,V,1.8810000000000002
395429348,443564,B,GDS_J1436025-604528,0,VAR,,13.03,,r,(,,0.17,,r,,,,219.01047,-60.75787,72.75966,-1,GAIA,1.8699999999999992
395890738,2029022,,ZTF J201206.65+194732.8,0,EW,,19.191,,g,(,,0.513,,g,,0.2708958,,303.02773,19.79246,111.481647,-1,B,9.213
396235258,1551286,,ZTF J000853.32+593730.9,0,SR,,14.447,,r,(,,0.28,,r,,221.8898819,,2.2222,59.62525,113.411476,-1,GAIA,4.8385799999999985
396573191,1592101,,ZTF J023821.06+440836.6,0,EW,,17.414,,r,(,,0.484,,r,,0.2909432,,39.58775,44.1435,107.87019,-1,GAIA,7.113300000000001
398340721,1497010,,OGLE-BLG-ECL-424056,0,EC,,18.909,,Ic,(,,0.642,,Ic,,0.277703,,281.63117,-30.03917,70.235016,-1,T,6.336899999999998
398763011,2212947,,KELT KS38C007033,0,EA,,12.82,,V,(,>,0.18,,Ic,,4.65853,,180.17108,-57.97942,22.374985,-1,V,3.4269999999999996
399118541,37809,B,R Vir,0,M,,6.1,,V,,,12.1,,V,,145.63,,189.62475,6.98861,0.071669,-1,V,2.4639299999999995
399421408,579221,B,ASASSN-V J105547.12-681248.1,0,L:,,13.94,,V,,,14.73,,V,,,,163.94633,-68.21337,48.669587,-1,V,2.33
399737080,643017,B,WISE J014352.1+791730,0,EA,,12.701,,W1,(,,0.423,,W1,,0.9106035,,25.96714,79.29171,30.592213,-1,w1,2.0660000000000007
399989113,464898,B,GDS_J1439318-615110,0,VAR,,14.83,,i,(,,1.92,,i,,,,219.88277,-61.85303,0.143624,-1,T,4.300000000000001
400621146,727741,,ASASSN-V J062350.06+314059.7,0,EA,,12.24,,V,,,12.37,,V,,1.6512,,95.95857,31.68326,12.225538,-1,V,2.048
401701823,120696,B,ASAS J211021-8225.5,0,ED,,10.17,,V,(,,0.29,,V,,1.16746,,317.58067,-82.42408,92.057918,-1,V,1.4700000000000006
401735441,1868094,,ZTF J191757.34+172753.4,0,SR,,16.696,,r,(,,0.134,,r,,46.5626599,,289.48894,17.46486,44.33366,-1,GAIA,7.485440000000002
401789773,738677,,ASASSN-V J090424.30-505928.2,0,ROT,,14.51,,V,,,14.67,,V,,4.9288,,136.10124,-50.99118,50.35682,-1,V,4.9990000000000006
401901381,1869514,,ZTF J191825.37+144731.4,0,EW,,19.961,,r,(,,0.465,,r,,0.4434972,,289.60571,14.79206,87.940465,-1,GAIA,6.458399999999999
402227264,820,B,NT Aps,0,EW,,8.2,,V,,,8.7,,V,,0.2947648,,220.67737,-74.31156,5.830264,-1,V,9.2102
402847318,1500860,,ASASSN-V J010935.42+800201.9,0,SRS,,11.83,,V,,,11.92,,V,,26.97,,17.39758,80.03387,100.420481,-1,V,5.5812100000000004
403136932,122121,B,ASAS J221503-5417.0,0,EC,,13.16,,V,(,,0.66,,V,,0.30286,,333.7645,-54.28375,20.442546,-1,V,3.0680000000000014
403189670,511723,B,SSS_J222653.0-543813,0,ROT,,12.12,,CV,(,,0.15,,CV,,0.274635,,336.7211,-54.6369,44.770591,-1,V,2.9499999999999993
404378743,20361,B,SS Oct,0,RRAB/BL,,10.8,,pg,,,12.1,,pg,,0.62185,,328.39742,-82.77883,0.061355,-1,B,1.9159999999999986
404804908,2220733,,LMC V3873,0,DCEP,,16.3,,pg,,,17.1,,pg,,3.224377,,84.82053,-70.89721,74.308356,-1,B,4.1640000000000015
405526704,13783,B,CK Dra,0,EA/SD,,11.3,,pg,,,12.9,,pg,,4.994511,,234.4325,57.11369,0.082346,-1,B,1.113999999999999
405567821,10916,B,bet Cru,0,BCEP,,1.23,,V,,,1.31,,V,,0.2365072,,191.93025,-59.68878,0.202745,-1,B,1.363
406333777,767936,,ASASSN-V J131103.38-570849.1,0,SR,,13.81,,V,,,13.98,,V,,37.0,,197.76406,-57.14698,75.271236,-1,V,1.1370000000000005
407298349,2144555,,ZTF J214307.20+620305.6,0,EW,,19.04,,r,(,,0.421,,r,,0.2901696,,325.78001,62.05158,70.682709,-1,GAIA,10.866489999999999
408101275,2211248,,ZTF J214512.80+654702.9,0,RS,,15.165,,r,(,,0.038,,r,,0.9448076,,326.30336,65.78415,29.228509,-1,GAIA,2.403599999999999
408512382,407097,B,SSS_J125831.5-214135,0,RRAB,,17.14,,CV,(,,0.84,,CV,,0.62173,,194.63137,-21.69297,105.023984,-1,V,6.237
408651399,241481,B,CCDM J04404+3127B,0,EA,,15.2,,V,,,,,,,2.048135,,70.09579,31.44617,15.837796,-1,V,1.9859999999999989
408941991,1642152,,ZTF J051804.74+381607.3,0,EW,,17.942,,r,(,,0.272,,r,,0.2924522,,79.51977,38.26871,94.295755,-1,GAIA,7.8108
409011538,643314,B,WISE J061052.0-153656,0,EW,,12.726,,W1,(,,0.285,,W1,,0.3081396,,92.71692,-15.61574,60.562032,-1,w1,4.018000000000001
409283119,744646,,ASASSN-V J164538.41-290721.1,0,ROT,,13.44,,V,,,13.55,,V,,13.248,,251.41005,-29.12254,75.971794,-1,V,3.4959999999999987
410062743,290619,B,CSS_J104759.8-153155,0,RRAB,,16.694,,CV,(,,0.54,,CV,,0.6151473,,161.99924,-15.532,65.239291,-1,V,3.4819999999999993
410214984,37092,B,DS Tuc,0,ROT+EP,,8.4,,V,,,8.56,,V,,2.85,,354.9145,-69.19575,5.323986,-1,V,1.3080999999999996
410352592,360284,B,SSS_J100205.7-213416,0,RRAB,,14.7,,CV,,,15.1,,CV,,0.649671,,150.5238,-21.57117,47.08886,-1,V,5.245999999999999
410367494,40314,B,NSV 1690,0,RRAB,,13.6,,V,,,14.3,,V,,0.52348,,65.68596,-86.56461,73.474685,-1,V,3.349
410868364,834210,,ASASSN-V J033043.49+480643.1,0,VAR,,13.7,,V,,,14.21,,V,,,,52.68119,48.11198,72.086972,-1,V,7.877999999999999
411049587,641538,B,WISE J115322.1-705333,0,VAR,,12.562,,W1,(,,0.497,,W1,,1.9880157,,178.34218,-70.89264,83.669374,-1,w1,5.236999999999999
411853476,2179331,,ZTF J215614.44+625223.0,0,RS,,15.356,,r,(,,0.057,,r,,0.2754052,,329.0602,62.87306,78.398638,-1,GAIA,7.7451799999999995
412345587,5253,B,BW CMa,0,RRAB/BL,,12.531,,V,,,13.367,,V,,0.526804,,110.53346,-18.63861,11.491984,-1,V,4.159000000000001
412576689,421238,B,GDS_J0723391-212358,0,VAR,,9.63,,r,(,,0.18,,r,,,,110.91312,-21.39957,103.497662,-1,GAIA,2.146799999999999
412942849,637214,B,WISE J133815.4-553433,0,EA,,12.125,,W1,(,,0.395,,W1,,0.3810058,,204.5644,-55.576,20.875148,-1,w1,3.455
413514661,465396,B,GDS_J1527489-590807,0,LPV,,15.82,,i,(,,1.71,,i,,810.0,,231.95406,-59.13545,84.728042,-1,T,5.832700000000001
413746112,729687,,ASASSN-V J222629.08+581613.8,0,EA,,13.64,,V,,,13.87,,V,,2.0493,,336.62118,58.27051,32.92801,-1,V,2.359
413953023,442512,B,GDS_J1422339-593819,0,VAR,,13.8,,r,(,,0.19,,r,,,,215.64159,-59.63871,90.177042,-1,GAIA,4.581790000000002
414579577,2134473,,ZTF J222804.72+583121.7,0,EA,,17.588,,r,(,,0.376,,r,,2.078744,,337.01969,58.5227,20.680765,-1,GAIA,3.8809000000000005
414870003,2134494,,ZTF J222827.98+583252.0,0,EA,,16.109,,r,(,,0.222,,r,,2.9243098,,337.11659,58.54779,58.41539,-1,GAIA,8.132350000000002
415097626,437792,B,GDS_J1235472-604801,0,VAR,,10.09,,r,(,,0.18,,r,,,,188.94681,-60.80044,38.918616,-1,GAIA,7.5837
415469752,2134573,,ZTF J222948.17+571921.3,0,EA,,18.368,,r,(,,0.412,,r,,0.6206478,,337.45074,57.3226,89.995789,-1,GAIA,5.127599999999999
416541087,1718430,,ZTF J122718.17+504919.3,0,EW,,13.672,,r,(,,0.265,,r,,0.2898104,,186.82574,50.82205,48.070663,-1,GAIA,3.5950000000000006
416947584,2216248,,CzeV3333,0,EB,,15.6,,C,,,15.94,,C,,0.555545,,88.9318,52.90114,17.313104,-1,GAIA,3.097299999999999
417068600,444290,B,GDS_J1454219-563058,0,VAR,,15.21,,r,(,,0.57,,r,,,,223.5914,-56.51618,34.180082,-1,GAIA,3.5589000000000013
418295363,1508895,,ASASSN-V J130830.47-782728.7,0,EA,,13.58,,V,,,13.98,,V,,2.09361,,197.12697,-78.45796,52.539831,-1,V,7.15
418658225,730494,,ASASSN-V J135715.82-805556.0,0,EA,,14.52,,V,,,14.91,,V,,2.2089,,209.31592,-80.93221,52.2384,-1,V,2.6739999999999995
418794892,610221,B,ASASSN-V J143822.07-791131.3,0,EA,,13.34,,V,,,14.32,,V,,2.20018,,219.59169,-79.19207,49.477493,-1,V,1.0730000000000004
422302977,2191623,,ZTF J222333.37+591802.5,0,SR,,17.597,,r,(,,0.093,,r,,40.8222999,,335.88908,59.30072,43.625932,-1,GAIA,3.5576000000000008
422383049,2213049,,KELT KS24C014489,3,EA,,11.46,,V,(,,0.007,,Rc,,1.037869,,182.67329,-21.66171,47.194689,-1,V,1.4479999999999986
423019526,567789,B,ASASSN-V J153749.87-634631.5,0,SR,,12.72,,V,,,13.55,,V,,207.0,,234.45779,-63.7754,43.43654,-1,V,1.3740000000000006
423279462,16217,B,KY Hya,0,EA,,9.5,,pg,,,11.0,,pg,,3.072466,,140.68158,-18.17775,0.05096,-1,B,1.6769999999999996
423605038,669422,B,PS1-3PI J132658.90-202125.0,0,RRAB,,19.3,,r,(,,0.67,,r,,0.543722,,201.74545,-20.35696,36.254118,-1,GAIA,10.228520000000001
425068409,2219403,,LMC V3128,0,I,,14.9,,pg,,,15.2,,pg,,,,82.86947,-69.29769,29.912516,-1,B,2.6820000000000004
425068761,838527,,LMC V3177,0,LC,,13.22,,V,,,13.5,,V,,,,82.99187,-69.2315,60.406404,-1,V,1.0760000000000005
425084841,555535,B,ASASSN-V J053134.34-670240.5,0,GCAS,,13.87,,V,,,14.43,,V,,,,82.89306,-67.0446,102.607317,-1,V,2.4619999999999997
425975034,37031,B,BB Tuc,0,EA/SD:,,13.5,,pg,,,15.0,,pg,,,,17.69058,-60.32425,36.256086,-1,B,2.5630000000000006
427352205,24281,B,V1218 Ori,0,UVN,,15.5,,U,,<,18.5,,U,,,,83.60633,-4.37675,22.820737,-1,B,7.513
427578308,1502164,,ASASSN-V J033957.08+285729.9,0,EA,,13.63,,V,,,13.73,,V,,1.46448,,54.98782,28.95829,84.000485,-1,V,3.7470000000000017
428010104,2171980,,ZTF J233843.81+684254.8,0,EW,,19.689,,r,(,,0.479,,r,,0.3468504,,354.68256,68.71524,84.062692,-1,GAIA,10.94133
428055818,146,B,DX And,0,UGSS,,11.0,,V,,,15.5,,V,,0.440502,,352.44452,43.75112,0.010004,-1,V,3.9610000000000003
429021446,53205,B,NSV 14581,0,UG+E,,13.8,,V,,,17.8,,V,,0.194334535,,351.70954,82.36978,0.06611,-1,V,1.3569999999999993
430530755,638623,B,WISE J221238.3+521927,0,EA,,13.957,,g,(,,0.228,,g,,1.036283,,333.15978,52.32418,38.199757,-1,B,3.8550000000000004
430663414,427521,B,GDS_J0845184-475250,0,VAR,,15.77,,r,(,,1.59,,r,,,,131.32681,-47.88063,38.959374,-1,GAIA,4.3309999999999995
430677414,642348,B,WISE J221443.4+531410,0,EA,,14.111,,r,(,,0.364,,r,,0.9348152,,333.68128,53.23628,27.539068,-1,GAIA,5.56479
430846854,2133750,,ZTF J221607.74+500532.7,0,EA,,15.822,,r,(,,0.269,,r,,2.7187944,,334.03229,50.09244,27.212707,-1,GAIA,2.9837999999999987
430847463,469710,B,YETI J221550.6+495611,0,EA:,,15.03,,V,(,,0.08,,V,,4.38023,,333.96129,49.93628,115.278893,-1,V,5.786
431879472,805567,,ASASSN-V J080053.90-200246.8,0,L,,11.99,,V,,,12.11,,V,,,,120.22457,-20.04633,104.747966,-1,V,5.479999999999999
434329154,417462,B,Swift J0614.0+1709,0,DQ,,17.5,,V,,,,,,,0.016346,,93.55117,17.07572,91.395076,-1,V,8.82
434395855,1671708,,ZTF J061532.80+171957.1,0,EA,,17.464,,r,(,,0.217,,r,,0.6041433,,93.88669,17.33255,69.524828,-1,GAIA,2.4852999999999987
435715608,1973413,,ZTF J194952.48+270421.6,0,EW,,13.242,,g,(,,0.119,,g,,0.38385,,297.4687,27.07269,63.387379,-1,B,5.865000000000001
436869712,364463,B,CSS_J024922.2+265659,0,EA,,13.32,,CV,(,,0.55,,CV,,1.4938695,,42.34271,26.94975,35.110398,-1,V,1.763
438060759,804886,,ASASSN-V J062052.99+132315.1,0,L,,11.72,,V,,,11.82,,V,,,,95.22079,13.38752,76.145317,-1,V,3.209999999999999
438225366,1677310,,ZTF J062604.05+145154.8,0,EW,,15.686,,g,(,,0.31,,g,,0.5249798,,96.51688,14.86524,108.787234,-1,B,4.574
438226195,1677235,,ZTF J062555.70+151422.1,0,BY,,15.946,,r,(,,0.052,,r,,3.3784749,,96.48212,15.23948,109.813609,-1,GAIA,3.1168999999999993
438536177,1685774,,ZTF J064427.95+122712.6,0,DSCT,,16.907,,g,(,,0.083,,g,,0.1044185,,101.11649,12.45352,91.996356,-1,B,4.9399999999999995
438798219,581210,B,ASASSN-V J132749.81-520340.2,0,L:,,13.44,,V,,,13.65,,V,,,,201.95755,-52.06117,101.190574,-1,V,3.6310000000000002
438812203,785972,,ASASSN-V J132858.75-494242.5,0,SR,,12.0,,V,,,12.13,,V,,235.0,,202.2448,-49.7118,72.795432,-1,V,1.1099999999999994
439926810,429945,B,GDS_J0936040-564608,0,VAR,,15.85,,r,(,,0.83,,r,,,,144.01665,-56.76915,113.752142,-1,GAIA,5.6571
440459327,399998,,GSC 03374-01842,0,EW,,10.86,,V,(,,0.28,,CR,,0.3022,,90.53804,45.68211,30.152033,-1,V,2.5839999999999996
440737956,684119,,ASASSN-19bn,0,UG,,16.3,,g,,,19.4,,G,,,,144.59162,-58.79686,109.924717,-1,B,5.324
